ZIP,Pkg Sort Code,ACI Hub,Presort Group Name,Phase,DDU Entry Available,Home Delivery Available,Zone from ACI Hub,Phase 1 Transit (bus days)
02909,NYC-C-49,NYC,NYC-C,1,YES,NOT YET,3,2
02910,NYC-C-19,NYC,NYC-C,1,YES,NOT YET,3,2
02911,NYC-C-24,NYC,NYC-C,1,YES,NOT YET,3,2
02912,NYC-C-11,NYC,NYC-C,1,YES,NOT YET,3,2
02914,NYC-C-54,NYC,NYC-C,1,YES,NOT YET,3,2
02915,,NYC,,2,YES,NOT YET,3,
02916,,NYC,,2,YES,NOT YET,3,
02917,,NYC,,2,YES,NOT YET,3,
02919,NYC-C-24,NYC,NYC-C,1,YES,NOT YET,3,2
02920,NYC-C-55,NYC,NYC-C,1,YES,NOT YET,3,2
02921,NYC-C-24,NYC,NYC-C,1,YES,NOT YET,3,2
02940,,NYC,,2,YES,NOT YET,3,
03031,,NYC,,2,YES,NOT YET,3,
03038,NYC-C-45,NYC,NYC-C,1,YES,NOT YET,3,2
03040,,NYC,,2,YES,NOT YET,3,
03045,,NYC,,2,YES,NOT YET,3,
03051,NYC-C-15,NYC,NYC-C,1,YES,NOT YET,3,2
03052,NYC-C-15,NYC,NYC-C,1,YES,NOT YET,3,2
03053,NYC-C-90,NYC,NYC-C,1,YES,NOT YET,3,2
03054,,NYC,,2,YES,NOT YET,3,
03055,NYC-C-88,NYC,NYC-C,1,YES,NOT YET,3,2
03060,NYC-C-16,NYC,NYC-C,1,YES,NOT YET,3,2
03061,NYC-C-16,NYC,NYC-C,1,YES,NOT YET,3,2
03062,NYC-C-15,NYC,NYC-C,1,YES,NOT YET,3,2
03063,NYC-C-16,NYC,NYC-C,1,YES,NOT YET,3,2
03064,NYC-C-16,NYC,NYC-C,1,YES,NOT YET,3,2
03076,NYC-C-15,NYC,NYC-C,1,YES,NOT YET,3,2
03077,,NYC,,2,YES,NOT YET,3,
03079,NYC-C-40,NYC,NYC-C,1,YES,NOT YET,3,2
03087,NYC-C-40,NYC,NYC-C,1,YES,NOT YET,3,2
03101,NYC-C-13,NYC,NYC-C,1,YES,NOT YET,3,2
03102,NYC-C-46,NYC,NYC-C,1,YES,NOT YET,3,2
03103,NYC-C-13,NYC,NYC-C,1,YES,NOT YET,3,2
03104,NYC-C-13,NYC,NYC-C,1,YES,NOT YET,3,2
03106,,NYC,,2,YES,NOT YET,3,
03108,,NYC,,2,YES,NOT YET,3,
03109,NYC-C-13,NYC,NYC-C,1,YES,NOT YET,3,2
03110,NYC-C-46,NYC,NYC-C,1,YES,NOT YET,3,2
03111,,NYC,,2,YES,NOT YET,3,
03246,NYC-C-75,NYC,NYC-C,1,YES,NOT YET,3,2
03247,NYC-C-75,NYC,NYC-C,1,YES,NOT YET,3,2
03275,,NYC,,2,YES,NOT YET,3,
03298,,NYC,,2,YES,NOT YET,3,
03299,,NYC,,2,YES,NOT YET,3,
03301,NYC-C-22,NYC,NYC-C,1,YES,NOT YET,3,2
03302,,NYC,,2,YES,NOT YET,3,
03303,NYC-C-22,NYC,NYC-C,1,YES,NOT YET,3,2
03305,NYC-C-22,NYC,NYC-C,1,YES,NOT YET,3,2
03431,NYC-C-58,NYC,NYC-C,1,YES,NOT YET,3,2
03435,NYC-C-58,NYC,NYC-C,1,YES,NOT YET,3,2
03755,,NYC,,2,YES,NOT YET,3,
03756,,NYC,,2,YES,NOT YET,3,
03766,,NYC,,2,YES,NOT YET,3,
03784,,NYC,,2,YES,NOT YET,3,
03801,NYC-C-81,NYC,NYC-C,1,YES,NOT YET,3,2
03802,NYC-C-81,NYC,NYC-C,1,YES,NOT YET,3,2
03803,NYC-C-81,NYC,NYC-C,1,YES,NOT YET,3,2
03804,,NYC,,2,YES,NOT YET,3,
03811,,NYC,,2,YES,NOT YET,3,
03819,,NYC,,2,YES,NOT YET,3,
03820,,NYC,,2,YES,NOT YET,3,
03821,,NYC,,2,YES,NOT YET,3,
03822,,NYC,,2,YES,NOT YET,3,
03823,,NYC,,2,YES,NOT YET,3,
03824,,NYC,,2,YES,NOT YET,3,
03826,,NYC,,2,YES,NOT YET,3,
03833,,NYC,,2,YES,NOT YET,3,
03839,NYC-C-41,NYC,NYC-C,1,YES,NOT YET,3,2
03840,NYC-C-81,NYC,NYC-C,1,YES,NOT YET,3,2
03841,,NYC,,2,YES,NOT YET,3,
03842,,NYC,,2,YES,NOT YET,3,
03843,,NYC,,2,YES,NOT YET,3,
03848,,NYC,,2,YES,NOT YET,3,
03856,,NYC,,2,YES,NOT YET,3,
03857,,NYC,,2,YES,NOT YET,3,
03858,,NYC,,2,YES,NOT YET,3,
03861,,NYC,,2,YES,NOT YET,3,
03862,,NYC,,2,YES,NOT YET,3,
03865,,NYC,,2,YES,NOT YET,3,
03866,NYC-C-41,NYC,NYC-C,1,YES,NOT YET,3,2
03867,NYC-C-41,NYC,NYC-C,1,YES,NOT YET,3,2
03868,NYC-C-41,NYC,NYC-C,1,YES,NOT YET,3,2
03870,,NYC,,2,YES,NOT YET,3,
03873,,NYC,,2,YES,NOT YET,3,
03874,,NYC,,2,YES,NOT YET,3,
03878,,NYC,,2,YES,NOT YET,3,
03885,,NYC,,2,YES,NOT YET,3,
03903,,NYC,,2,YES,NOT YET,3,
03904,,NYC,,2,YES,NOT YET,3,
03907,,NYC,,2,YES,NOT YET,3,
04005,,NYC,,2,YES,NOT YET,3,
04007,,NYC,,2,YES,NOT YET,3,
04021,,NYC,,2,YES,NOT YET,3,
04043,,NYC,,2,YES,NOT YET,3,
04064,,NYC,,2,YES,NOT YET,3,
04070,,NYC,,2,YES,NOT YET,3,
04072,,NYC,,2,YES,NOT YET,3,
04073,,NYC,,2,YES,NOT YET,3,
04074,,NYC,,2,YES,NOT YET,3,
04083,,NYC,,2,YES,NOT YET,3,
04092,NYC-C-23,NYC,NYC-C,1,YES,NOT YET,3,2
04096,,NYC,,2,YES,NOT YET,3,
04101,NYC-C-23,NYC,NYC-C,1,YES,NOT YET,3,2
04102,NYC-C-23,NYC,NYC-C,1,YES,NOT YET,3,2
04103,NYC-C-23,NYC,NYC-C,1,YES,NOT YET,3,2
04104,NYC-C-23,NYC,NYC-C,1,YES,NOT YET,3,2
04105,NYC-C-23,NYC,NYC-C,1,YES,NOT YET,3,2
04106,,NYC,,2,YES,NOT YET,3,
04107,NYC-C-23,NYC,NYC-C,1,YES,NOT YET,3,2
04109,NYC-C-23,NYC,NYC-C,1,YES,NOT YET,3,2
04110,NYC-C-23,NYC,NYC-C,1,YES,NOT YET,3,2
04112,,NYC,,2,YES,NOT YET,3,
04122,NYC-C-23,NYC,NYC-C,1,YES,NOT YET,3,2
04123,NYC-C-23,NYC,NYC-C,1,YES,NOT YET,3,2
04124,NYC-C-23,NYC,NYC-C,1,YES,NOT YET,3,2
04210,,NYC,,2,YES,NOT YET,3,
04211,,NYC,,2,YES,NOT YET,3,
04212,,NYC,,2,YES,NOT YET,3,
04240,,NYC,,2,YES,NOT YET,3,
04241,,NYC,,2,YES,NOT YET,3,
04243,,NYC,,2,YES,NOT YET,3,
04250,,NYC,,2,YES,NOT YET,3,
04252,,NYC,,2,YES,NOT YET,3,
06001,,NYC,,2,YES,NOT YET,2,
06002,,NYC,,2,YES,NOT YET,2,
06006,,NYC,,2,YES,NOT YET,2,
06010,,NYC,,2,YES,NOT YET,2,
06011,,NYC,,2,YES,NOT YET,2,
06013,,NYC,,2,YES,NOT YET,2,
06020,,NYC,,2,YES,NOT YET,2,
06022,,NYC,,2,YES,NOT YET,2,
06023,NYC-C-32,NYC,NYC-C,1,YES,NOT YET,2,2
06026,,NYC,,2,YES,NOT YET,2,
06029,,NYC,,2,YES,NOT YET,2,
06030,,NYC,,2,YES,NOT YET,2,
06032,,NYC,,2,YES,NOT YET,2,
06033,,NYC,,2,YES,NOT YET,2,
06034,,NYC,,2,YES,NOT YET,2,
06035,,NYC,,2,YES,NOT YET,2,
06037,NYC-C-32,NYC,NYC-C,1,YES,NOT YET,2,2
06040,NYC-C-42,NYC,NYC-C,1,YES,NOT YET,2,2
06041,NYC-C-42,NYC,NYC-C,1,YES,NOT YET,2,2
06042,NYC-C-42,NYC,NYC-C,1,YES,NOT YET,2,2
06043,NYC-C-42,NYC,NYC-C,1,YES,NOT YET,2,2
06045,NYC-C-42,NYC,NYC-C,1,YES,NOT YET,2,2
06050,NYC-C-32,NYC,NYC-C,1,YES,NOT YET,2,2
06051,NYC-C-32,NYC,NYC-C,1,YES,NOT YET,2,2
06052,NYC-C-32,NYC,NYC-C,1,YES,NOT YET,2,2
06053,NYC-C-32,NYC,NYC-C,1,YES,NOT YET,2,2
06062,,NYC,,2,YES,NOT YET,2,
06066,,NYC,,2,YES,NOT YET,2,
06067,,NYC,,2,YES,NOT YET,2,
06070,,NYC,,2,YES,NOT YET,2,
06071,,NYC,,2,YES,NOT YET,2,
06073,,NYC,,2,YES,NOT YET,2,
06074,,NYC,,2,YES,NOT YET,2,
06075,,NYC,,2,YES,NOT YET,2,
06078,,NYC,,2,YES,NOT YET,2,
06080,,NYC,,2,YES,NOT YET,2,
06081,,NYC,,2,YES,NOT YET,2,
06082,,NYC,,2,YES,NOT YET,2,
06083,,NYC,,2,YES,NOT YET,2,
06084,,NYC,,2,YES,NOT YET,2,
06085,,NYC,,2,YES,NOT YET,2,
06088,,NYC,,2,YES,NOT YET,2,
06089,,NYC,,2,YES,NOT YET,2,
06092,,NYC,,2,YES,NOT YET,2,
06095,,NYC,,2,YES,NOT YET,2,
06096,,NYC,,2,YES,NOT YET,2,
06101,,NYC,,2,YES,NOT YET,2,
06102,,NYC,,2,YES,NOT YET,2,
06103,NYC-C-47,NYC,NYC-C,1,YES,NOT YET,2,2
06104,,NYC,,2,YES,NOT YET,2,
06105,,NYC,,2,YES,NOT YET,2,
06106,NYC-C-69,NYC,NYC-C,1,YES,NOT YET,2,2
06107,,NYC,,2,YES,NOT YET,2,
06108,NYC-C-47,NYC,NYC-C,1,YES,NOT YET,2,2
06109,NYC-C-47,NYC,NYC-C,1,YES,NOT YET,2,2
06110,,NYC,,2,YES,NOT YET,2,
06111,,NYC,,2,YES,NOT YET,2,
06112,NYC-C-69,NYC,NYC-C,1,YES,NOT YET,2,2
06114,NYC-C-47,NYC,NYC-C,1,YES,NOT YET,2,2
06115,,NYC,,2,YES,NOT YET,2,
06117,,NYC,,2,YES,NOT YET,2,
06118,,NYC,,2,YES,NOT YET,2,
06119,,NYC,,2,YES,NOT YET,2,
06120,NYC-C-69,NYC,NYC-C,1,YES,NOT YET,2,2
06123,,NYC,,2,YES,NOT YET,2,
06126,NYC-C-69,NYC,NYC-C,1,YES,NOT YET,2,2
06128,NYC-C-47,NYC,NYC-C,1,YES,NOT YET,2,2
06131,,NYC,,2,YES,NOT YET,2,
06133,,NYC,,2,YES,NOT YET,2,
06134,,NYC,,2,YES,NOT YET,2,
06137,,NYC,,2,YES,NOT YET,2,
06138,,NYC,,2,YES,NOT YET,2,
06141,,NYC,,2,YES,NOT YET,2,
06142,,NYC,,2,YES,NOT YET,2,
06143,,NYC,,2,YES,NOT YET,2,
06144,,NYC,,2,YES,NOT YET,2,
06145,,NYC,,2,YES,NOT YET,2,
06146,,NYC,,2,YES,NOT YET,2,
06147,,NYC,,2,YES,NOT YET,2,
06150,,NYC,,2,YES,NOT YET,2,
06151,,NYC,,2,YES,NOT YET,2,
06152,,NYC,,2,YES,NOT YET,2,
06153,,NYC,,2,YES,NOT YET,2,
06154,,NYC,,2,YES,NOT YET,2,
06155,,NYC,,2,YES,NOT YET,2,
06156,,NYC,,2,YES,NOT YET,2,
06160,,NYC,,2,YES,NOT YET,2,
06161,,NYC,,2,YES,NOT YET,2,
06167,NYC-C-47,NYC,NYC-C,1,YES,NOT YET,2,2
06176,,NYC,,2,YES,NOT YET,2,
06180,,NYC,,2,YES,NOT YET,2,
06183,,NYC,,2,YES,NOT YET,2,
06199,,NYC,,2,YES,NOT YET,2,
06226,,NYC,,2,YES,NOT YET,2,
06237,,NYC,,2,YES,NOT YET,2,
06238,,NYC,,2,YES,NOT YET,2,
06239,,NYC,,2,YES,NOT YET,2,
06243,,NYC,,2,YES,NOT YET,2,
06245,,NYC,,2,YES,NOT YET,2,
06251,,NYC,,2,YES,NOT YET,2,
06260,,NYC,,2,YES,NOT YET,2,
06265,,NYC,,2,YES,NOT YET,2,
06266,,NYC,,2,YES,NOT YET,2,
06268,,NYC,,2,YES,NOT YET,2,
06269,,NYC,,2,YES,NOT YET,2,
06320,,NYC,,2,YES,NOT YET,2,
06333,,NYC,,2,YES,NOT YET,2,
06335,,NYC,,2,YES,NOT YET,2,
06336,,NYC,,2,YES,NOT YET,2,
06338,,NYC,,2,YES,NOT YET,2,
06339,,NYC,,2,YES,NOT YET,2,
06340,,NYC,,2,YES,NOT YET,2,
06349,,NYC,,2,YES,NOT YET,2,
06353,,NYC,,2,YES,NOT YET,2,
06355,,NYC,,2,YES,NOT YET,2,
06357,,NYC,,2,YES,NOT YET,2,
06360,,NYC,,2,YES,NOT YET,2,
06370,,NYC,,2,YES,NOT YET,2,
06378,,NYC,,2,YES,NOT YET,2,
06379,,NYC,,2,YES,NOT YET,2,
06382,,NYC,,2,YES,NOT YET,2,
06385,,NYC,,2,YES,NOT YET,2,
06389,,NYC,,2,YES,NOT YET,2,
06390,,NYC,,2,YES,NOT YET,2,
06401,,NYC,,2,YES,NOT YET,2,
06403,,NYC,,2,YES,NOT YET,2,
06405,,NYC,,2,YES,NOT YET,2,
06408,,NYC,,2,YES,NOT YET,2,
06410,,NYC,,2,YES,NOT YET,2,
06411,,NYC,,2,YES,NOT YET,2,
06413,,NYC,,2,YES,NOT YET,2,
06415,,NYC,,2,YES,NOT YET,2,
06416,,NYC,,2,YES,NOT YET,2,
06417,,NYC,,2,YES,NOT YET,2,
06418,,NYC,,2,YES,NOT YET,2,
06422,,NYC,,2,YES,NOT YET,2,
06424,,NYC,,2,YES,NOT YET,2,
06437,,NYC,,2,YES,NOT YET,2,
06443,,NYC,,2,YES,NOT YET,2,
06447,,NYC,,2,YES,NOT YET,2,
06450,,NYC,,2,YES,NOT YET,2,
06451,,NYC,,2,YES,NOT YET,2,
06457,,NYC,,2,YES,NOT YET,2,
06459,,NYC,,2,YES,NOT YET,2,
06460,,NYC,,2,YES,NOT YET,2,
06461,,NYC,,2,YES,NOT YET,2,
06468,,NYC,,2,YES,NOT YET,2,
06470,,NYC,,2,YES,NOT YET,2,
06471,,NYC,,2,YES,NOT YET,2,
06472,,NYC,,2,YES,NOT YET,2,
06473,,NYC,,2,YES,NOT YET,2,
06474,,NYC,,2,YES,NOT YET,2,
06475,,NYC,,2,YES,NOT YET,2,
06477,,NYC,,2,YES,NOT YET,2,
06478,,NYC,,2,YES,NOT YET,2,
06479,,NYC,,2,YES,NOT YET,2,
06480,,NYC,,2,YES,NOT YET,2,
06482,,NYC,,2,YES,NOT YET,2,
06483,,NYC,,2,YES,NOT YET,2,
06484,,NYC,,2,YES,NOT YET,2,
06487,,NYC,,2,YES,NOT YET,2,
06488,,NYC,,2,YES,NOT YET,2,
06489,,NYC,,2,YES,NOT YET,2,
06491,,NYC,,2,YES,NOT YET,2,
06492,,NYC,,2,YES,NOT YET,2,
06493,,NYC,,2,YES,NOT YET,2,
06494,,NYC,,2,YES,NOT YET,2,
06495,,NYC,,2,YES,NOT YET,2,
06498,,NYC,,2,YES,NOT YET,2,
06510,NYC-C-12,NYC,NYC-C,1,YES,NOT YET,2,2
06511,NYC-C-12,NYC,NYC-C,1,YES,NOT YET,2,2
06512,NYC-C-12,NYC,NYC-C,1,YES,NOT YET,2,2
06513,NYC-C-12,NYC,NYC-C,1,YES,NOT YET,2,2
06514,,NYC,,2,YES,NOT YET,2,
06515,,NYC,,2,YES,NOT YET,2,
06516,,NYC,,2,YES,NOT YET,2,
06517,,NYC,,2,YES,NOT YET,2,
06518,,NYC,,2,YES,NOT YET,2,
06519,NYC-C-12,NYC,NYC-C,1,YES,NOT YET,2,2
06520,,NYC,,2,YES,NOT YET,2,
06524,NYC-C-12,NYC,NYC-C,1,YES,NOT YET,2,2
06525,NYC-C-12,NYC,NYC-C,1,YES,NOT YET,2,2
06530,NYC-C-12,NYC,NYC-C,1,YES,NOT YET,2,2
06531,NYC-C-12,NYC,NYC-C,1,YES,NOT YET,2,2
06532,NYC-C-12,NYC,NYC-C,1,YES,NOT YET,2,2
06533,NYC-C-12,NYC,NYC-C,1,YES,NOT YET,2,2
06534,NYC-C-12,NYC,NYC-C,1,YES,NOT YET,2,2
06535,NYC-C-12,NYC,NYC-C,1,YES,NOT YET,2,2
06536,NYC-C-12,NYC,NYC-C,1,YES,NOT YET,2,2
06537,NYC-C-12,NYC,NYC-C,1,YES,NOT YET,2,2
06538,NYC-C-12,NYC,NYC-C,1,YES,NOT YET,2,2
06540,NYC-C-12,NYC,NYC-C,1,YES,NOT YET,2,2
06601,,NYC,,2,YES,NOT YET,1,
06602,,NYC,,2,YES,NOT YET,1,
06604,,NYC,,2,YES,NOT YET,1,
06605,,NYC,,2,YES,NOT YET,1,
06606,,NYC,,2,YES,NOT YET,1,
06607,,NYC,,2,YES,NOT YET,1,
06608,,NYC,,2,YES,NOT YET,1,
06610,,NYC,,2,YES,NOT YET,1,
06611,,NYC,,2,YES,NOT YET,1,
06612,,NYC,,2,YES,NOT YET,1,
06614,,NYC,,2,YES,NOT YET,1,
06615,,NYC,,2,YES,NOT YET,1,
06673,,NYC,,2,YES,NOT YET,1,
06699,,NYC,,2,YES,NOT YET,1,
06701,NYC-C-72,NYC,NYC-C,1,YES,NOT YET,2,2
06702,NYC-C-72,NYC,NYC-C,1,YES,NOT YET,2,2
06703,,NYC,,2,YES,NOT YET,2,
06704,,NYC,,2,YES,NOT YET,2,
06705,,NYC,,2,YES,NOT YET,2,
06706,NYC-C-72,NYC,NYC-C,1,YES,NOT YET,2,2
06708,NYC-C-72,NYC,NYC-C,1,YES,NOT YET,2,2
06710,,NYC,,2,YES,NOT YET,2,
06712,,NYC,,2,YES,NOT YET,2,
06716,,NYC,,2,YES,NOT YET,2,
06720,NYC-C-72,NYC,NYC-C,1,YES,NOT YET,2,2
06721,NYC-C-72,NYC,NYC-C,1,YES,NOT YET,2,2
06722,NYC-C-72,NYC,NYC-C,1,YES,NOT YET,2,2
06723,NYC-C-72,NYC,NYC-C,1,YES,NOT YET,2,2
06724,NYC-C-72,NYC,NYC-C,1,YES,NOT YET,2,2
06725,NYC-C-72,NYC,NYC-C,1,YES,NOT YET,2,2
06726,NYC-C-72,NYC,NYC-C,1,YES,NOT YET,2,2
06749,NYC-C-72,NYC,NYC-C,1,YES,NOT YET,2,2
06762,,NYC,,2,YES,NOT YET,2,
06770,,NYC,,2,YES,NOT YET,2,
06776,,NYC,,2,YES,NOT YET,2,
06779,,NYC,,2,YES,NOT YET,2,
06786,,NYC,,2,YES,NOT YET,2,
06787,,NYC,,2,YES,NOT YET,2,
06790,,NYC,,2,YES,NOT YET,2,
06792,,NYC,,2,YES,NOT YET,2,
06795,,NYC,,2,YES,NOT YET,2,
06798,,NYC,,2,YES,NOT YET,2,
06801,,NYC,,2,YES,NOT YET,1,
06804,,NYC,,2,YES,NOT YET,1,
06807,,NYC,,2,YES,NOT YET,1,
06810,,NYC,,2,YES,NOT YET,1,
06811,,NYC,,2,YES,NOT YET,1,
06812,,NYC,,2,YES,NOT YET,1,
06813,,NYC,,2,YES,NOT YET,1,
06814,,NYC,,2,YES,NOT YET,1,
06816,,NYC,,2,YES,NOT YET,1,
06817,,NYC,,2,YES,NOT YET,1,
06820,,NYC,,2,YES,NOT YET,1,
06824,,NYC,,2,YES,NOT YET,1,
06825,,NYC,,2,YES,NOT YET,1,
06828,,NYC,,2,YES,NOT YET,1,
06830,,NYC,,2,YES,NOT YET,1,
06831,,NYC,,2,YES,NOT YET,1,
06840,,NYC,,2,YES,NOT YET,1,
06850,,NYC,,2,YES,NOT YET,1,
06851,,NYC,,2,YES,NOT YET,1,
06852,,NYC,,2,YES,NOT YET,1,
06853,,NYC,,2,YES,NOT YET,1,
06854,,NYC,,2,YES,NOT YET,1,
06855,,NYC,,2,YES,NOT YET,1,
06856,,NYC,,2,YES,NOT YET,1,
06857,,NYC,,2,YES,NOT YET,1,
06858,,NYC,,2,YES,NOT YET,1,
06860,,NYC,,2,YES,NOT YET,1,
06870,,NYC,,2,YES,NOT YET,1,
06877,,NYC,,2,YES,NOT YET,1,
06878,,NYC,,2,YES,NOT YET,1,
06879,,NYC,,2,YES,NOT YET,1,
06880,,NYC,,2,YES,NOT YET,1,
06883,,NYC,,2,YES,NOT YET,1,
06888,,NYC,,2,YES,NOT YET,1,
06889,,NYC,,2,YES,NOT YET,1,
06890,,NYC,,2,YES,NOT YET,1,
06896,,NYC,,2,YES,NOT YET,1,
06897,,NYC,,2,YES,NOT YET,1,
06903,,NYC,,2,YES,NOT YET,1,
06905,,NYC,,2,YES,NOT YET,1,
06906,,NYC,,2,YES,NOT YET,1,
06907,,NYC,,2,YES,NOT YET,1,
06911,,NYC,,2,YES,NOT YET,1,
06912,,NYC,,2,YES,NOT YET,1,
06913,,NYC,,2,YES,NOT YET,1,
06914,,NYC,,2,YES,NOT YET,1,
06926,,NYC,,2,YES,NOT YET,1,
06927,,NYC,,2,YES,NOT YET,1,
07001,,NYC,,2,YES,NOT YET,1,
07002,NYC-J-34,NYC,NYC-J,1,YES,NOT YET,1,1
07003,NYC-J-44,NYC,NYC-J,1,YES,NOT YET,1,1
07004,,NYC,,2,YES,NOT YET,1,
07005,,NYC,,2,YES,NOT YET,1,
07006,,NYC,,2,YES,NOT YET,1,
07007,,NYC,,2,YES,NOT YET,1,
07008,,NYC,,2,YES,NOT YET,1,
07009,,NYC,,2,YES,NOT YET,1,
07010,NYC-J-43,NYC,NYC-J,1,YES,NOT YET,1,1
07011,,NYC,,2,YES,NOT YET,1,
07012,,NYC,,2,YES,NOT YET,1,
07013,,NYC,,2,YES,NOT YET,1,
07014,,NYC,,2,YES,NOT YET,1,
07015,,NYC,,2,YES,NOT YET,1,
07016,,NYC,,2,YES,NOT YET,1,
07017,NYC-J-33,NYC,NYC-J,1,YES,NOT YET,1,1
07018,NYC-J-33,NYC,NYC-J,1,YES,NOT YET,1,1
07019,NYC-J-33,NYC,NYC-J,1,YES,NOT YET,1,1
07020,,NYC,,2,YES,NOT YET,1,
07021,,NYC,,2,YES,NOT YET,1,
07022,NYC-J-43,NYC,NYC-J,1,YES,NOT YET,1,1
07023,,NYC,,2,YES,NOT YET,1,
07024,NYC-J-20,NYC,NYC-J,1,YES,NOT YET,1,1
07026,NYC-J-45,NYC,NYC-J,1,YES,NOT YET,1,1
07027,,NYC,,2,YES,NOT YET,1,
07028,,NYC,,2,YES,NOT YET,1,
07029,NYC-J-01,NYC,NYC-J,1,YES,NOT YET,1,1
07030,NYC-J-02,NYC,NYC-J,1,YES,NOT YET,1,1
07031,NYC-J-03,NYC,NYC-J,1,YES,NOT YET,1,1
07032,NYC-J-03,NYC,NYC-J,1,YES,NOT YET,1,1
07033,,NYC,,2,YES,NOT YET,1,
07034,,NYC,,2,YES,NOT YET,1,
07035,,NYC,,2,YES,NOT YET,1,
07036,,NYC,,2,YES,NOT YET,1,
07039,,NYC,,2,YES,NOT YET,1,
07040,,NYC,,2,YES,NOT YET,1,
07041,,NYC,,2,YES,NOT YET,1,
07042,NYC-J-46,NYC,NYC-J,1,YES,NOT YET,1,1
07043,NYC-J-46,NYC,NYC-J,1,YES,NOT YET,1,1
07044,NYC-J-46,NYC,NYC-J,1,YES,NOT YET,1,1
07045,,NYC,,2,YES,NOT YET,1,
07046,,NYC,,2,YES,NOT YET,1,
07047,NYC-J-39,NYC,NYC-J,1,YES,NOT YET,1,1
07050,NYC-J-35,NYC,NYC-J,1,YES,NOT YET,1,1
07051,NYC-J-35,NYC,NYC-J,1,YES,NOT YET,1,1
07052,NYC-J-35,NYC,NYC-J,1,YES,NOT YET,1,1
07054,,NYC,,2,YES,NOT YET,1,
07055,NYC-J-37,NYC,NYC-J,1,YES,NOT YET,1,1
07057,NYC-J-37,NYC,NYC-J,1,YES,NOT YET,1,1
07058,,NYC,,2,YES,NOT YET,1,
07059,,NYC,,2,YES,NOT YET,1,
07060,,NYC,,2,YES,NOT YET,1,
07061,,NYC,,2,YES,NOT YET,1,
07062,,NYC,,2,YES,NOT YET,1,
07063,,NYC,,2,YES,NOT YET,1,
07064,,NYC,,2,YES,NOT YET,1,
07065,,NYC,,2,YES,NOT YET,1,
07066,,NYC,,2,YES,NOT YET,1,
07067,,NYC,,2,YES,NOT YET,1,
07068,,NYC,,2,YES,NOT YET,1,
07069,,NYC,,2,YES,NOT YET,1,
07070,NYC-J-04,NYC,NYC-J,1,YES,NOT YET,1,1
07071,NYC-J-04,NYC,NYC-J,1,YES,NOT YET,1,1
07072,NYC-J-04,NYC,NYC-J,1,YES,NOT YET,1,1
07073,NYC-J-04,NYC,NYC-J,1,YES,NOT YET,1,1
07074,NYC-J-04,NYC,NYC-J,1,YES,NOT YET,1,1
07075,NYC-J-04,NYC,NYC-J,1,YES,NOT YET,1,1
07076,,NYC,,2,YES,NOT YET,1,
07077,,NYC,,2,YES,NOT YET,1,
07078,,NYC,,2,YES,NOT YET,1,
07079,,NYC,,2,YES,NOT YET,1,
07080,,NYC,,2,YES,NOT YET,1,
07081,,NYC,,2,YES,NOT YET,1,
07082,,NYC,,2,YES,NOT YET,1,
07083,,NYC,,2,YES,NOT YET,1,
07086,,NYC,,2,YES,NOT YET,1,
07087,,NYC,,2,YES,NOT YET,1,
07088,,NYC,,2,YES,NOT YET,1,
07090,,NYC,,2,YES,NOT YET,1,
07091,,NYC,,2,YES,NOT YET,1,
07092,,NYC,,2,YES,NOT YET,1,
07093,NYC-J-05,NYC,NYC-J,1,YES,NOT YET,1,1
07094,NYC-J-06,NYC,NYC-J,1,YES,NOT YET,1,1
07095,,NYC,,2,YES,NOT YET,1,
07096,NYC-J-06,NYC,NYC-J,1,YES,NOT YET,1,1
07097,NYC-J-07,NYC,NYC-J,1,YES,NOT YET,1,1
07099,NYC-J-03,NYC,NYC-J,1,YES,NOT YET,1,1
07101,NYC-J-36,NYC,NYC-J,1,YES,NOT YET,1,1
07102,NYC-J-36,NYC,NYC-J,1,YES,NOT YET,1,1
07103,NYC-J-38,NYC,NYC-J,1,YES,NOT YET,1,1
07104,NYC-J-31,NYC,NYC-J,1,YES,NOT YET,1,1
07105,NYC-J-36,NYC,NYC-J,1,YES,NOT YET,1,1
07106,,NYC,,2,YES,NOT YET,1,
07107,NYC-J-48,NYC,NYC-J,1,YES,NOT YET,1,1
07108,NYC-J-38,NYC,NYC-J,1,YES,NOT YET,1,1
07109,NYC-J-31,NYC,NYC-J,1,YES,NOT YET,1,1
07110,NYC-J-31,NYC,NYC-J,1,YES,NOT YET,1,1
07111,NYC-J-40,NYC,NYC-J,1,YES,NOT YET,1,1
07112,NYC-J-42,NYC,NYC-J,1,YES,NOT YET,1,1
07114,NYC-J-42,NYC,NYC-J,1,YES,NOT YET,1,1
07175,NYC-J-36,NYC,NYC-J,1,YES,NOT YET,1,1
07184,NYC-J-36,NYC,NYC-J,1,YES,NOT YET,1,1
07188,NYC-J-36,NYC,NYC-J,1,YES,NOT YET,1,1
07189,NYC-J-36,NYC,NYC-J,1,YES,NOT YET,1,1
07191,NYC-J-36,NYC,NYC-J,1,YES,NOT YET,1,1
07192,NYC-J-36,NYC,NYC-J,1,YES,NOT YET,1,1
07193,NYC-J-36,NYC,NYC-J,1,YES,NOT YET,1,1
07199,NYC-J-36,NYC,NYC-J,1,YES,NOT YET,1,1
07201,NYC-J-30,NYC,NYC-J,1,YES,NOT YET,1,1
